,probability,prediction,y_true
1716,0.9999994522582407,1,0
1717,2.2204460492503974e-16,0,0
1718,2.2204460492503974e-16,0,0
1719,0.9999999999999998,1,1
1720,0.3272007564345762,0,1
1721,0.9999999999999998,1,1
1722,0.9999999999041214,1,1
1723,0.9999999999999998,1,1
1724,0.9999999999999998,1,1
1725,1.268511974875436e-12,0,1
1726,0.013057637793289565,0,0
1727,0.9999999999999996,1,1
1728,0.9999999999999998,1,1
1729,5.3633601684239335e-12,0,0
1730,4.053816958066095e-10,0,0
1731,0.9999999999999918,1,1
1732,3.969401298577109e-15,0,0
1733,0.8968421196206098,1,1
1734,3.064017877443019e-08,0,1
1735,0.9999999998028517,1,1
1736,0.9999998704511259,1,1
1737,0.9999999999999996,1,1
1738,0.9999999999041214,1,0
1739,0.999999999999998,1,1
1740,0.9936068307771581,1,0
1741,0.9470243419485608,1,0
1742,0.9999902083333535,1,0
1743,1.9714825604939342e-10,0,0
1744,1.4590863174393363e-13,0,1
1745,0.0015194934456808605,0,0
1746,0.9999999999999998,1,1
1747,0.9999999999999998,1,1
1748,0.9999999999999998,1,1
1749,0.9999999369968191,1,1
1750,0.9999999999973916,1,1
1751,0.9869423622067104,1,1
1752,0.9999999999041214,1,1
1753,0.9999999999999998,1,1
1754,0.3272007564345762,0,1
1755,2.2204460492503974e-16,0,0
1756,0.9999999999996999,1,0
1757,0.6727992435654238,1,0
1758,5.477417592081875e-07,0,1
1759,0.0007395486427640757,0,0
1760,0.9999999999999998,1,1
1761,0.9999999999993832,1,1
1762,0.0529756580514392,0,1
1763,0.9999999964756606,1,1
1764,0.9999999999999832,1,1
1765,0.9999999964756606,1,1
1766,0.9999999999999998,1,1
1767,9.388206128603568e-16,0,0
1768,1.0175257028903822e-13,0,0
1769,0.9999999999993832,1,0
1770,0.9999999999999998,1,1
1771,0.9999999369968191,1,1
1772,0.999999733618059,1,1
1773,0.9999999999999998,1,1
1774,0.9999999999999998,1,1
1775,0.9999999999041214,1,0
1776,0.9999999999999998,1,1
1777,0.9999999999999656,1,1
1778,2.2204460492503974e-16,0,0
1779,2.2204460492503974e-16,0,0
1780,0.9999999999999991,1,1
1781,3.969401298577109e-15,0,1
1782,0.3272007564345762,0,1
1783,0.9999999999999998,1,1
1784,0.999999985098839,1,1
1785,0.9999999999973916,1,1
1786,0.9999999999998541,1,1
1787,0.9999999999999832,1,1
1788,3.969401298577109e-15,0,1
1789,0.9999999982860169,1,0
1790,0.999999999999996,1,1
1791,0.9999999999999998,1,1
1792,0.9999999999999998,1,0
1793,0.6727992435654236,1,0
1794,0.9999148788486228,1,1
1795,0.9999999999041214,1,1
1796,0.9999999999993832,1,1
1797,0.9999999982860169,1,0
1798,2.2204460492503974e-16,0,1
1799,2.2204460492503974e-16,0,0
1800,0.9999999999999832,1,0
1801,0.9999999999946366,1,1
1802,0.00639316922284195,0,1
1803,0.9999999999993832,1,1
1804,0.10315788037939028,0,1
1805,0.9999999999999998,1,1
1806,0.00311941799141052,0,0
1807,0.9999999999999656,1,1
1808,9.388206128603568e-16,0,1
1809,0.9735157900194041,1,1
1810,0.9999999999946366,1,0
1811,3.4509494196158366e-14,0,0
1812,0.9999999999999918,1,1
1813,5.477417592081875e-07,0,1
1814,2.2204460492503974e-16,0,0
1815,0.9999976841124107,1,1
1816,0.32720075643457647,0,0
1817,2.2204460492503974e-16,0,0
1818,0.9999999998028517,1,1
1819,0.999824987269581,1,1
1820,0.9999999999999998,1,1
1821,0.999824987269581,1,0
1822,0.9999999999999998,1,1
1823,1.1262811005590542e-06,0,1
1824,0.9999999999533716,1,1
1825,0.9968805820085894,1,1
1826,9.388206128603568e-16,0,0
1827,0.9999999999999991,1,1
1828,1.9304289056629065e-15,0,0
1829,0.9999999999999832,1,1
1830,0.999999999999998,1,1
1831,0.9869423622067104,1,0
1832,0.9999999999999998,1,1
1833,3.4509494196158366e-14,0,0
1834,2.267667382381697e-11,0,0
1835,4.565742569156304e-16,0,0
1836,3.5243393607115378e-09,0,0
1837,0.9999999999041214,1,1
1838,0.9470243419485608,1,1
1839,0.0003597995058484472,0,0
1840,0.9999999999987315,1,0
1841,3.969401298577109e-15,0,0
1842,2.2204460492503974e-16,0,0
1843,0.9999999999999998,1,1
1844,0.9996402004941516,1,0
1845,0.9470243419485608,1,1
1846,0.999999733618059,1,1
1847,0.9996402004941516,1,0
1848,0.9999999369968191,1,1
1849,3.000213634487664e-13,0,0
1850,0.9999999999999998,1,1
1851,0.9999999999999998,1,1
1852,6.169122241075655e-13,0,1
1853,0.999260451357236,1,1
1854,0.9999976841124107,1,0
1855,0.9999999999999998,1,1
1856,0.9999999999889718,1,1
1857,4.139856463549024e-05,0,1
1858,0.3272007564345763,0,1
1859,0.9999999999999991,1,1
1860,0.9999999995946183,1,1
1861,0.9999976841124107,1,0
1862,0.9999999982860169,1,1
1863,0.9999999999999998,1,1
1864,0.999999999999998,1,1
1865,4.565742569156304e-16,0,0
1866,4.761980454925287e-06,0,0
1867,9.388206128603568e-16,0,0
1868,0.9999999999999998,1,1
1869,0.9936068307771581,1,1
1870,0.0007395486427640743,0,1
1871,0.9735157900194041,1,1
1872,0.999995238019545,1,1
1873,0.9999999999993832,1,0
1874,0.1912750950955673,0,0
1875,0.9999999999973916,1,0
1876,0.8968421196206098,1,0
1877,0.9999999999999998,1,1
1878,4.761980454925287e-06,0,1
1879,0.9999999693598213,1,0
1880,0.9999999999999832,1,1
1881,2.267667382381697e-11,0,0
1882,0.9999999999999918,1,1
1883,0.9999999999773234,1,1
1884,2.2204460492503974e-16,0,0
1885,0.9869423622067104,1,1
1886,0.9999999999999998,1,1
1887,9.388206128603568e-16,0,1
1888,2.2204460492503974e-16,0,0
1889,0.9999999999999998,1,0
1890,0.9999999999999998,1,1
1891,0.8968421196206098,1,1
1892,0.9936068307771581,1,0
1893,1.9714825604939342e-10,0,0
1894,0.9999999999999998,1,1
1895,0.026484209980595787,0,0
1896,2.608349401292961e-12,0,0
1897,0.9999999999999998,1,1
1898,0.9999999999999998,1,1
1899,0.9999999999999998,1,1
1900,0.9999999999889718,1,0
1901,0.9999999999999991,1,1
1902,0.9999999999773234,1,1
1903,0.9999999999999998,1,1
1904,0.9999999999999998,1,1
1905,0.9999999999999998,1,1
1906,1.295488741088829e-07,0,0
1907,0.9999999999041214,1,1
1908,0.9999999999973916,1,1
1909,0.9999999999999996,1,1
1910,0.9999999999999998,1,1
1911,0.9999999999999998,1,1
1912,0.9999999999999998,1,1
1913,2.2204460492503974e-16,0,0
1914,0.9999999999999998,1,1
1915,0.9869423622067104,1,1
1916,9.388206128603568e-16,0,0
1917,0.9999148788486228,1,1
1918,0.9999999999999998,1,1
1919,0.999999999999996,1,1
1920,0.9999999999999291,1,1
1921,0.9999999999999656,1,1
1922,0.999260451357236,1,1
1923,2.2204460492503974e-16,0,0
1924,0.10315788037939028,0,1
1925,0.9999999999996999,1,1
1926,0.6727992435654235,1,1
1927,0.9999999999889718,1,1
1928,0.9999999999999996,1,0
1929,6.169122241075655e-13,0,0
1930,9.388206128603568e-16,0,0
1931,0.9999999999999991,1,1
1932,9.388206128603568e-16,0,0
1933,9.388206128603568e-16,0,0
1934,0.9999999999999998,1,1
1935,1.1028289492923632e-11,0,0
1936,0.9999999999999998,1,1
1937,2.2204460492503974e-16,0,0
1938,0.9999999999999998,1,1
1939,0.8968421196206098,1,0
1940,0.9999999999999998,1,1
1941,2.608349401292961e-12,0,0
1942,0.999999999999996,1,1
1943,2.2204460492503974e-16,0,0
1944,0.9999999999999998,1,1
1945,9.587861331978328e-11,0,1
1946,0.9999999999999996,1,1
1947,0.0015194934456808605,0,1
1948,2.2204460492503974e-16,0,0
1949,4.565742569156304e-16,0,0
1950,0.9999999995946183,1,0
1951,8.512115137717642e-05,0,0
1952,0.9999999999999998,1,1
1953,3.064017877443019e-08,0,0
1954,0.9999999999999996,1,1
1955,9.388206128603568e-16,0,1
1956,0.6727992435654238,1,1
1957,0.9999999999773234,1,1
1958,9.388206128603568e-16,0,0
1959,3.969401298577109e-15,0,0
1960,0.9999999999999998,1,1
1961,0.9936068307771581,1,1
1962,0.0001750127304190157,0,1
1963,0.9999999999889718,1,0
1964,0.8968421196206098,1,0
1965,0.9999999999999998,1,1
1966,0.9999999999999998,1,1
1967,0.999260451357236,1,1
1968,0.9999999999999998,1,1
1969,9.791666646456536e-06,0,1
1970,0.9999999999999998,1,1
1971,8.512115137717626e-05,0,0
1972,0.9999999999946366,1,1
1973,0.9999999964756606,1,1
1974,0.9999999999999918,1,1
1975,0.9936068307771581,1,0
1976,0.9999999999998541,1,1
1977,0.9999798663124967,1,1
1978,0.9999999999999996,1,1
1979,0.9999999999999998,1,1
1980,4.565742569156304e-16,0,1
1981,2.2204460492503974e-16,0,0
1982,0.999999999999998,1,1
1983,4.761980454925287e-06,0,0
1984,0.9999999998028517,1,1
1985,0.999999733618059,1,1
1986,0.9999999999999918,1,1
1987,0.9999999999998541,1,1
1988,0.9999999999999998,1,0
1989,0.9999999927531559,1,0
1990,0.9999586014353646,1,0
1991,0.1912750950955672,0,0
1992,0.9470243419485608,1,1
1993,1.3462267447565382e-15,0,1
1994,6.300318085943857e-08,0,1
1995,0.9999999999999991,1,1
1996,0.9999999999999918,1,1
1997,0.9999999999999998,1,1
1998,3.064017877443019e-08,0,1
1999,0.9999999999993832,1,1
2000,0.9999999999999991,1,1
2001,0.9999999999946366,1,0
2002,0.9999999999999656,1,1
2003,0.9999148788486228,1,1
2004,0.9999999999999991,1,1
2005,9.388206128603568e-16,0,0
2006,0.9968805820085894,1,0
2007,1.9714825604939342e-10,0,0
2008,2.2204460492503974e-16,0,1
2009,0.9999999999999291,1,1
2010,0.0007395486427640757,0,1
2011,0.9999999999999996,1,1
2012,0.9999999999999998,1,1
2013,0.9999999998028517,1,1
2014,1.295488741088829e-07,0,0
2015,9.388206128603568e-16,0,0
2016,0.9999999999999996,1,1
2017,8.512115137717642e-05,0,0
2018,0.9999994522582407,1,1
2019,0.9999999999946366,1,1
2020,0.0015194934456808605,0,0
2021,0.6727992435654235,1,1
2022,0.9984805065543191,1,1
2023,0.9936068307771581,1,1
2024,0.9999999999999998,1,1
2025,0.9999998704511259,1,0
2026,8.161992717227302e-15,0,0
2027,1.9304289056629065e-15,0,1
2028,0.9999999999999918,1,1
2029,0.9999999999041214,1,1
2030,0.026484209980595787,0,1
2031,0.5000000000000001,1,1
2032,9.587861331978328e-11,0,0
2033,0.9999798663124967,1,0
2034,0.9999999999999998,1,1
2035,0.9999999999533716,1,0
2036,0.9470243419485608,1,0
2037,0.9999999999999998,1,1
2038,0.9999999999946366,1,1
2039,0.9999999999999998,1,1
2040,0.9999999999999918,1,1
2041,0.9968805820085894,1,0
2042,0.9999999999999998,1,1
2043,0.9999999999999996,1,1
2044,7.095937626795276e-14,0,0
2045,0.9624543389610023,1,1
2046,0.9999999999999998,1,1
2047,0.0007395486427640743,0,0
2048,0.9999999999998541,1,0
2049,1.9304289056629065e-15,0,0
2050,0.9999999999999998,1,1
2051,8.512115137717612e-05,0,1
2052,0.9999998704511259,1,1
2053,0.9999999999999656,1,1
2054,2.608349401292961e-12,0,0
2055,1.295488741088829e-07,0,0
2056,0.9999999999999991,1,1
2057,0.999999999999996,1,1
2058,0.9999999999999918,1,0
2059,0.9999999999987315,1,1
2060,0.9999999927531559,1,0
2061,0.9999999998028517,1,1
2062,0.9999999999999656,1,1
2063,0.999824987269581,1,1
2064,0.999999985098839,1,1
2065,3.4509494196158366e-14,0,0
2066,0.9999999999999998,1,0
2067,2.2204460492503974e-16,0,0
2068,0.0007395486427640751,0,1
2069,0.9999999999999998,1,1
2070,0.9999999999999832,1,0
2071,0.9999999999999998,1,1
2072,0.999995238019545,1,0
2073,2.2204460492503974e-16,0,0
2074,0.9999999999999996,1,1
2075,2.2204460492503974e-16,0,0
2076,0.999999999999996,1,1
2077,0.9999999999999998,1,1
2078,0.9999999998028517,1,1
2079,2.6638194094827035e-07,0,1
2080,0.9999999999999998,1,1
2081,0.9999999999999998,1,1
2082,0.9984805065543191,1,1
2083,3.969401298577109e-15,0,0
2084,0.999999999999996,1,1
2085,0.9999999999999996,1,1
2086,2.2204460492503974e-16,0,1
2087,0.9999999999999998,1,1
2088,0.999999999999998,1,0
2089,7.095937626795276e-14,0,0
2090,0.9999999999889718,1,0
2091,0.999260451357236,1,1
2092,0.9999999999999998,1,0
2093,0.013057637793289577,0,1
2094,0.9999999999999656,1,1
2095,0.999999999999998,1,0
2096,0.9999999999999998,1,1
2097,2.2204460492503974e-16,0,0
2098,0.9999999999999996,1,1
2099,0.9999999999996999,1,1
2100,1.9304289056629065e-15,0,0
2101,0.9999586014353646,1,1
2102,2.2204460492503974e-16,0,0
2103,0.9999999999999832,1,1
2104,2.2204460492503974e-16,0,1
2105,9.388206128603568e-16,0,0
2106,2.608349401292961e-12,0,0
2107,0.9999999999999998,1,1
2108,0.9999999369968191,1,1
2109,0.9999999999999998,1,1
2110,0.00639316922284195,0,0
2111,0.999999999999996,1,1
2112,0.9999999999999998,1,1
2113,9.587861331978328e-11,0,0
2114,0.3272007564345762,0,0
2115,0.9999999995946183,1,1
2116,0.9735157900194041,1,0
2117,0.9735157900194044,1,1
2118,0.9999994522582407,1,0
2119,1.9304289056629065e-15,0,0
2120,0.999999999999998,1,1
2121,2.2204460492503974e-16,0,0
2122,0.8087249049044327,1,1
2123,0.9999999999999918,1,1
2124,0.9999999999999996,1,1
2125,0.9999999999999998,1,1
2126,2.2204460492503974e-16,0,0
2127,3.5243393607115378e-09,0,0
2128,9.388206128603568e-16,0,0
2129,0.9735157900194044,1,0
2130,0.1912750950955673,0,1
2131,0.9999998704511259,1,1
2132,9.388206128603568e-16,0,0
2133,0.0003597995058484472,0,0
2134,2.608349401292961e-12,0,0
2135,0.9999999999999998,1,1
2136,0.9999999999999998,1,1
2137,0.9999999999999998,1,1
2138,0.00639316922284195,0,1
2139,0.9999999999999998,1,0
2140,2.2204460492503974e-16,0,0
2141,9.388206128603568e-16,0,0
2142,0.9999999999773234,1,1
2143,0.9999999999999998,1,1
2144,0.9999999999889718,1,1
2145,2.2204460492503974e-16,0,0
2146,0.9999976841124107,1,0
2147,0.999260451357236,1,1
2148,0.9999999999999998,1,1
2149,1.9304289056629065e-15,0,1
2150,0.9999999999999998,1,1
2151,0.999999985098839,1,1
2152,0.9999999369968191,1,1
2153,0.9999998704511259,1,0
2154,1.2954887410888337e-07,0,1
2155,2.3158875893710694e-06,0,1
2156,0.999999999999996,1,0
2157,0.9999999999973916,1,1
2158,0.026484209980595756,0,0
2159,0.9999999999999998,1,1
2160,1.490116097180281e-08,0,1
2161,0.9936068307771581,1,0
2162,0.8087249049044327,1,0
2163,0.9999999999999998,1,1
2164,0.9999999999999998,1,1
2165,2.2204460492503974e-16,0,1
2166,7.095937626795276e-14,0,1
2167,0.9999999999999998,1,1
2168,0.9999999999999918,1,1
2169,1.490116097180281e-08,0,1
2170,0.9999999999999998,1,1
2171,0.9999999999999994,1,1
2172,0.9999999999987315,1,1
2173,1.4590863174393363e-13,0,0
2174,9.388206128603568e-16,0,0
2175,4.761980454925287e-06,0,0
2176,0.9996402004941516,1,0
2177,0.9999999999999656,1,1
2178,2.2204460492503974e-16,0,0
2179,0.9999999999999998,1,0
2180,2.2204460492503974e-16,0,1
2181,2.2204460492503974e-16,0,0
2182,0.9999999999999998,1,1
2183,0.026484209980595787,0,1
2184,0.9999999999999998,1,1
2185,9.388206128603568e-16,0,1
2186,0.0007395486427640751,0,1
2187,4.565742569156304e-16,0,0
2188,0.00311941799141052,0,1
2189,0.9999999999999291,1,1
2190,0.9999988737188994,1,1
2191,2.2204460492503974e-16,0,0
2192,0.9999798663124967,1,0
2193,0.9869423622067104,1,1
2194,0.8087249049044328,1,0
2195,0.9999999999999998,1,1
2196,0.9999999999999998,1,1
2197,2.2204460492503974e-16,0,0
2198,0.9999999999041214,1,1
2199,3.5243393607115378e-09,0,1
2200,0.8968421196206097,1,0
2201,0.9999994522582407,1,1
2202,0.9470243419485608,1,0
2203,0.9999999999973916,1,1
2204,0.0529756580514392,0,0
2205,0.9999999999999998,1,1
2206,0.9999999999999832,1,1
2207,0.9999999369968191,1,0
2208,1.9714825604939342e-10,0,1
2209,0.9999999999999998,1,1
2210,3.969401298577109e-15,0,1
2211,0.9999999999999998,1,1
2212,0.9999999999999998,1,1
2213,2.2204460492503974e-16,0,1
2214,0.9999999999999998,1,1
2215,0.9999999998028517,1,1
2216,0.999999999999998,1,0
2217,0.9999999999999996,1,1
2218,4.139856463549024e-05,0,0
2219,0.9999999999946366,1,1
2220,0.999999999999996,1,0
2221,0.9999999999999998,1,0
2222,0.999999999999996,1,1
2223,2.2204460492503974e-16,0,1
2224,0.999999999999996,1,1
2225,0.006393169222841962,0,1
2226,0.9999999999998541,1,0
2227,0.9999999999999998,1,1
2228,0.8087249049044327,1,1
2229,0.9999999999999998,1,1
2230,0.9996402004941516,1,1
2231,0.000175012730419016,0,1
2232,0.9999999999999998,1,1
2233,4.139856463549024e-05,0,0
2234,9.388206128603568e-16,0,0
2235,0.013057637793289577,0,1
2236,1.713983060880879e-09,0,0
2237,0.9999999999999998,1,1
2238,0.9999999999999998,1,1
2239,0.9999988737188994,1,1
2240,0.999999999999996,1,0
2241,0.0529756580514392,0,1
2242,0.9999999693598213,1,1
2243,0.9999999999999998,1,1
2244,0.0007395486427640743,0,0
2245,0.10315788037939028,0,0
2246,0.9999999999999998,1,1
2247,2.2204460492503974e-16,0,0
2248,0.9999999999946366,1,1
2249,0.9999148788486228,1,0
2250,0.999999999999998,1,1
2251,0.999999985098839,1,0
2252,9.388206128603568e-16,0,0
2253,1.9714825604939342e-10,0,1
2254,0.9999999999999918,1,1
2255,0.9999999999999998,1,1
2256,0.9999999999993832,1,0
2257,0.9999999999999998,1,1
2258,0.9999999999996999,1,1
2259,0.9999999999946366,1,1
2260,3.000213634487664e-13,0,0
2261,3.969401298577109e-15,0,1
2262,1.490116097180281e-08,0,1
2263,9.587861331978328e-11,0,1
2264,2.2204460492503974e-16,0,0
2265,0.9999999999999991,1,1
2266,0.999260451357236,1,1
2267,0.9999999964756606,1,1
2268,3.5243393607115378e-09,0,1
2269,0.9999999999999998,1,1
2270,0.0007395486427640757,0,0
2271,0.9999999999999998,1,1
2272,0.9999999999993832,1,1
2273,9.388206128603568e-16,0,0
2274,0.9999999999999996,1,0
2275,0.9999999999999998,1,0
2276,8.161992717227302e-15,0,0
2277,0.9999999999999998,1,1
2278,0.9999999999999832,1,1
2279,0.05297565805143925,0,0
2280,0.9999999999973916,1,0
2281,0.9968805820085894,1,1
2282,0.999999985098839,1,1
2283,0.9999999999999998,1,1
2284,0.9999999999999998,1,1
2285,0.9999999999999998,1,1
2286,2.0133687503249563e-05,0,1
2287,0.999999999999996,1,1
2288,2.267667382381697e-11,0,1
2289,0.6727992435654235,1,0
2290,0.999260451357236,1,1
2291,3.4509494196158366e-14,0,0
2292,0.999999999999998,1,1
2293,2.2204460492503974e-16,0,0
2294,2.2204460492503974e-16,0,1
2295,0.999999999999996,1,1
2296,0.9999999999999998,1,1
2297,0.9999999999999991,1,1
2298,0.9999999999999998,1,1
2299,0.999999999999998,1,0
2300,0.9999999999973916,1,0
2301,0.6727992435654238,1,1
2302,0.9999999999999656,1,1
2303,4.053816958066095e-10,0,0
2304,0.9999999999999998,1,1
2305,0.9999999999987315,1,1
2306,0.9999999999999998,1,1
2307,0.999999999999998,1,1
2308,0.9999999999999656,1,1
2309,0.9968805820085894,1,0
2310,0.9999999999999998,1,1
2311,1.9304289056629065e-15,0,0
2312,0.9996402004941516,1,1
2313,8.161992717227302e-15,0,0
2314,0.9999999999999991,1,1
2315,0.999999999166443,1,1
2316,3.969401298577109e-15,0,0
2317,0.9999999999999998,1,1
2318,2.2204460492503974e-16,0,0
2319,0.9968805820085894,1,1
2320,6.169122241075655e-13,0,0
2321,0.026484209980595756,0,1
2322,0.9999999999999832,1,1
2323,0.9999999999999998,1,1
2324,0.9735157900194041,1,0
2325,0.9999999999946366,1,1
2326,0.9999798663124967,1,1
2327,0.9999999964756606,1,1
2328,0.999999999999998,1,1
2329,0.9999999998028517,1,1
2330,2.2204460492503974e-16,0,0
2331,0.9999999999999998,1,1
2332,0.9999999999999998,1,1
2333,0.9999999999999998,1,1
2334,0.9999148788486228,1,1
2335,0.9999999693598213,1,0
2336,0.0001750127304190157,0,0
2337,2.2204460492503974e-16,0,0
2338,0.9999999999997908,1,1
2339,0.0529756580514392,0,1
2340,0.9999999999999998,1,1
2341,0.9999994522582407,1,0
2342,0.9999999999999991,1,0
2343,4.565742569156304e-16,0,0
2344,1.268511974875436e-12,0,1
2345,0.9999999999999998,1,1
2346,0.9999999999999998,1,1
2347,0.9999999999999998,1,1
2348,1.9304289056629065e-15,0,0
2349,0.9999999999999996,1,1
2350,0.05297565805143925,0,0
2351,0.9999999999999998,1,1
2352,0.9999999995946183,1,1
2353,1.713983060880879e-09,0,0
2354,0.9999999999998541,1,1
2355,0.9999999999998541,1,1
2356,0.9999999999999998,1,1
2357,0.9999999999773234,1,1
2358,0.9999999999946366,1,1
2359,0.9999999999999998,1,1
2360,0.9999999999999998,1,1
2361,0.999260451357236,1,0
2362,0.9996402004941516,1,1
2363,0.9999999999999991,1,1
2364,1.678291513129486e-14,0,0
2365,0.9999999999999998,1,1
2366,0.999995238019545,1,1
2367,0.8968421196206098,1,0
2368,0.999999999166443,1,1
2369,0.9999999999999832,1,0
2370,0.9968805820085894,1,1
2371,1.9304289056629065e-15,0,1
2372,2.2204460492503974e-16,0,1
2373,0.999260451357236,1,1
2374,5.477417592081886e-07,0,0
2375,0.9999999999999998,1,1
2376,0.9999999999999991,1,1
2377,0.9999999999999918,1,1
2378,0.9869423622067104,1,1
2379,0.9999999999999998,1,0
2380,0.9999994522582407,1,1
2381,0.999999985098839,1,0
2382,0.999999999999996,1,1
2383,0.0007395486427640757,0,1
2384,3.969401298577109e-15,0,1
2385,0.013057637793289577,0,0
2386,0.0015194934456808633,0,1
2387,0.5000000000000001,1,1
2388,0.9999999999999998,1,1
2389,0.026484209980595787,0,1
2390,0.32720075643457647,0,1
2391,0.9999999999987315,1,0
2392,0.999999999999998,1,1
2393,2.3158875893710694e-06,0,1
2394,0.9999999999999656,1,0
2395,8.161992717227302e-15,0,1
2396,0.9999999999999998,1,1
2397,0.9999999999999998,1,1
2398,4.565742569156304e-16,0,0
2399,5.3633601684239335e-12,0,0
2400,0.0529756580514392,0,0
2401,9.388206128603568e-16,0,0
2402,0.9936068307771581,1,0
2403,0.9999999999999832,1,1
2404,0.9999999999999996,1,1
2405,0.10315788037939028,0,0
2406,0.9996402004941516,1,1
2407,0.9999999999999832,1,0
2408,2.2204460492503974e-16,0,0
2409,0.5,0,0
2410,0.999999733618059,1,1
2411,0.9999999999041214,1,0
2412,0.999999999999996,1,1
2413,3.969401298577109e-15,0,0
2414,0.9999999999999996,1,1
2415,0.9999999999999998,1,1
2416,0.9999999999998541,1,1
2417,6.300318085943857e-08,0,0
2418,0.9999999999773234,1,1
2419,0.9999999999973916,1,1
2420,0.9999586014353646,1,1
2421,2.2204460492503974e-16,0,0
2422,0.999999999999996,1,1
2423,0.000175012730419016,0,1
2424,0.9999999964756606,1,0
2425,0.999999733618059,1,0
2426,0.9999999999999991,1,1
2427,4.053816958066095e-10,0,0
2428,0.9999999999999998,1,1
2429,0.00639316922284195,0,0
2430,0.9984805065543191,1,0
2431,0.9999999999995698,1,1
2432,0.999999999999998,1,0
2433,0.9999999999999994,1,1
2434,0.9999999999773234,1,1
2435,4.565742569156304e-16,0,0
2436,0.999999999999998,1,1
2437,0.9999999999999998,1,1
2438,0.999824987269581,1,0
2439,0.9999999999999998,1,0
2440,0.9999999999999998,1,1
2441,0.9999999999999998,1,1
2442,0.1912750950955673,0,1
2443,0.9999999999987315,1,1
2444,0.9999586014353646,1,1
2445,0.00311941799141052,0,1
2446,0.999999999999996,1,0
2447,0.9999999999999996,1,1
2448,0.9996402004941516,1,1
2449,9.388206128603568e-16,0,1
2450,0.9999999999999291,1,1
2451,0.9999999999999998,1,1
2452,8.161992717227302e-15,0,0
2453,0.9984805065543191,1,0
2454,1.678291513129486e-14,0,0
2455,0.999260451357236,1,0
2456,2.2204460492503974e-16,0,0
2457,2.2204460492503974e-16,0,1
2458,0.9999999999999998,1,0
2459,0.9999999999533716,1,1
2460,3.969401298577109e-15,0,0
2461,0.9999999999999998,1,1
2462,1.1262811005590542e-06,0,0
2463,0.9999998704511259,1,1
2464,8.512115137717626e-05,0,1
2465,8.161992717227302e-15,0,1
2466,0.9999859592478866,1,1
2467,0.9999999999999998,1,1
2468,0.8087249049044328,1,1
2469,0.9999999999999656,1,1
2470,0.9999999964756606,1,0
2471,4.139856463549024e-05,0,0
2472,2.2204460492503974e-16,0,0
2473,0.3272007564345762,0,1
2474,0.0015194934456808633,0,1
2475,0.9999999999999656,1,1
2476,3.4509494196158366e-14,0,0
2477,1.9304289056629065e-15,0,0
2478,4.565742569156304e-16,0,0
2479,8.161992717227302e-15,0,1
2480,0.9999999999533716,1,1
2481,0.9999999999999998,1,1
2482,0.999999999999996,1,1
2483,0.013057637793289565,0,0
2484,1.0391649990206172e-08,0,1
2485,0.9999998704511259,1,1
2486,1.9304289056629065e-15,0,1
2487,1.713983060880879e-09,0,1
2488,8.512115137717642e-05,0,1
2489,0.9999999982860169,1,1
2490,0.9999148788486228,1,0
2491,0.9999999999999998,1,1
2492,2.267667382381697e-11,0,0
2493,2.2204460492503974e-16,0,0
2494,0.9999999999999996,1,1
2495,2.2204460492503974e-16,0,0
2496,2.2204460492503974e-16,0,0
2497,0.8968421196206097,1,0
2498,0.9936068307771581,1,1
2499,0.999999985098839,1,1
2500,0.9996402004941516,1,1
2501,9.388206128603568e-16,0,0
2502,0.9999999999973916,1,1
2503,0.999999999166443,1,0
2504,0.9999999999999998,1,1
2505,6.169122241075655e-13,0,1
2506,0.9999999999999918,1,1
2507,0.9984805065543191,1,1
2508,0.9999976841124107,1,1
2509,0.5000000000000001,1,0
2510,1.9714825604939342e-10,0,0
2511,0.0015194934456808605,0,0
2512,0.9999999999999998,1,1
2513,0.9999999999999998,1,1
2514,0.0015194934456808618,0,1
2515,0.999824987269581,1,1
2516,5.3633601684239335e-12,0,1
2517,2.2204460492503974e-16,0,0
2518,0.9999999999999998,1,1
2519,0.9999999999999918,1,1
2520,9.587861331978328e-11,0,0
2521,0.9869423622067104,1,0
2522,0.9936068307771581,1,1
2523,3.4509494196158366e-14,0,0
2524,0.9999999999987315,1,1
2525,0.9999999999999832,1,1
2526,0.00311941799141052,0,0
2527,0.9999999999999998,1,1
2528,0.9999999999999998,1,1
2529,0.9999999999999998,1,1
2530,0.999999985098839,1,1
2531,1.9304289056629065e-15,0,0
2532,0.9999999999999991,1,0
2533,4.565742569156304e-16,0,1
2534,5.477417592081875e-07,0,0
2535,0.9999999999773234,1,1
2536,0.9869423622067104,1,0
2537,0.9999999999999832,1,1
2538,2.2204460492503974e-16,0,1
2539,0.9999999999999998,1,1
2540,0.9999902083333535,1,1
2541,0.9999999999999998,1,1
2542,0.9999999999999291,1,1
2543,0.9999999999999998,1,1
2544,0.9999999999999998,1,1
2545,1.268511974875436e-12,0,0
2546,0.9999999999999998,1,1
2547,4.662840380055499e-11,0,0
2548,0.9999999999999998,1,1
2549,2.2204460492503974e-16,0,0
2550,0.9999976841124107,1,1
2551,0.9999999999999832,1,1
2552,8.335570527072056e-10,0,1
2553,0.9735157900194044,1,0
2554,0.5000000000000001,1,1
2555,2.2204460492503974e-16,0,0
2556,0.9999999999999998,1,1
2557,0.9999999999889718,1,1
2558,0.9999999999999832,1,0
